ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label,Masks
cjvogj2uuy2qa0838g3b9tsn7,cjvneotxy0lt70ctnf84pfky4,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2Ff13c2a5f-dd95-582e-b4ee-0d7fc0a02dd6-C6P28E2.jpg,"{""Leaf"":[{""state"":""unhealthy"",""geometry"":[{""x"":478,""y"":314},{""x"":644,""y"":256},{""x"":802,""y"":228},{""x"":945,""y"":253},{""x"":1021,""y"":319},{""x"":1066,""y"":301},{""x"":1174,""y"":310},{""x"":1280,""y"":412},{""x"":1280,""y"":433},{""x"":1202,""y"":422},{""x"":1132,""y"":463},{""x"":1042,""y"":491},{""x"":797,""y"":451},{""x"":538,""y"":385},{""x"":472,""y"":350}]}],""classification"":""rust_level_1""}",kevin.cusme@espam.edu.ec,Coffe Leaves,1557878322000,1557878322000,22.871,C6P28E2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvogj2uuy2qa0838g3b9tsn7,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2dqMnV1eTJxYTA4MzhnM2I5dHNuNyIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.clQa8IF2S2iC7ueT78XhCmHOHKdqH3ytxsziKP7d6Mw""}"
cjvogj5w4y6z4086621qpve0t,cjvneotxy0ltr0ctn1zode36s,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F86a34ec7-282c-aae4-ab5e-d8a43551ae06-C6P29H1.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":20,""y"":322},{""x"":24,""y"":283},{""x"":112,""y"":211},{""x"":259,""y"":151},{""x"":426,""y"":123},{""x"":553,""y"":129},{""x"":676,""y"":133},{""x"":804,""y"":160},{""x"":854,""y"":160},{""x"":946,""y"":201},{""x"":1030,""y"":318},{""x"":1084,""y"":359},{""x"":1010,""y"":427},{""x"":976,""y"":438},{""x"":929,""y"":478},{""x"":890,""y"":469},{""x"":830,""y"":524},{""x"":699,""y"":537},{""x"":566,""y"":532},{""x"":505,""y"":506},{""x"":409,""y"":540},{""x"":307,""y"":489},{""x"":188,""y"":457},{""x"":78,""y"":414},{""x"":21,""y"":368}]}],""classification"":""healthy""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878326000,1557878326000,33.61,C6P29H1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvogj5w4y6z4086621qpve0t,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2dqNXc0eTZ6NDA4NjYyMXFwdmUwdCIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.YV53Dft61sE_FeazEfzmH_mcIeO-USdxhym9CnVYknw""}"
cjvogk4oay0sx0828cbddu16m,cjvneotxy0ltv0ctn8q76fzut,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2Fa7f800fc-e9dc-81b9-ccd0-a629bf78b47b-C6P29H2.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":112,""y"":360},{""x"":147,""y"":317},{""x"":226,""y"":256},{""x"":273,""y"":245},{""x"":348,""y"":212},{""x"":416,""y"":236},{""x"":514,""y"":206},{""x"":581,""y"":174},{""x"":630,""y"":178},{""x"":675,""y"":215},{""x"":799,""y"":202},{""x"":837,""y"":191},{""x"":908,""y"":212},{""x"":952,""y"":212},{""x"":1019,""y"":260},{""x"":1052,""y"":344},{""x"":1151,""y"":383},{""x"":1088,""y"":399},{""x"":1026,""y"":476},{""x"":961,""y"":462},{""x"":898,""y"":517},{""x"":825,""y"":544},{""x"":751,""y"":512},{""x"":692,""y"":560},{""x"":600,""y"":570},{""x"":512,""y"":526},{""x"":461,""y"":503},{""x"":381,""y"":526},{""x"":297,""y"":488},{""x"":233,""y"":485},{""x"":174,""y"":448},{""x"":110,""y"":403}]}],""classification"":""healthy""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878371000,1557878371000,42.576,C6P29H2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvogk4oay0sx0828cbddu16m,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2drNG9heTBzeDA4MjhjYmRkdTE2bSIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.XzAGMcVs9PRTrBPicql0k6Y5TKzRiWQxFkLHG8ZceDo""}"
cjvogkvzqxzm80804b8u3isjo,cjvneotxz0ltz0ctnbnnmh90f,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F04d24cf6-b7b7-d31c-dbc3-3ecce1838818-C6P31E1.jpg,"{""Leaf"":[{""state"":""unhealthy"",""geometry"":[{""x"":325,""y"":288},{""x"":468,""y"":201},{""x"":543,""y"":167},{""x"":603,""y"":171},{""x"":675,""y"":163},{""x"":703,""y"":174},{""x"":798,""y"":155},{""x"":842,""y"":181},{""x"":919,""y"":164},{""x"":990,""y"":202},{""x"":1092,""y"":290},{""x"":1013,""y"":274},{""x"":907,""y"":301},{""x"":805,""y"":353},{""x"":721,""y"":384},{""x"":651,""y"":360},{""x"":562,""y"":389},{""x"":484,""y"":351},{""x"":369,""y"":338},{""x"":330,""y"":312}]}],""classification"":""rust_level_1""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878407000,1557878407000,31.087,C6P31E1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvogkvzqxzm80804b8u3isjo,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2drdnpxeHptODA4MDRiOHUzaXNqbyIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.zjr8Hsc0R5BhZnF7YRlisep1SpxxG8ukCbk4WZGXIw8""}"
cjvoglnd7xx5r09846mur1d1p,cjvneotxz0lu30ctn7n0p7mwp,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F5a13b966-ffc0-1165-5a6c-ea40be5ad7dd-C6P31E2.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":219,""y"":386},{""x"":334,""y"":345},{""x"":477,""y"":295},{""x"":505,""y"":277},{""x"":593,""y"":266},{""x"":652,""y"":250},{""x"":740,""y"":245},{""x"":798,""y"":257},{""x"":849,""y"":229},{""x"":898,""y"":252},{""x"":982,""y"":239},{""x"":1178,""y"":336},{""x"":1069,""y"":345},{""x"":1002,""y"":334},{""x"":925,""y"":410},{""x"":877,""y"":400},{""x"":839,""y"":428},{""x"":791,""y"":425},{""x"":740,""y"":464},{""x"":672,""y"":430},{""x"":611,""y"":471},{""x"":533,""y"":438},{""x"":468,""y"":442},{""x"":351,""y"":423},{""x"":265,""y"":387}]}],""classification"":""healthy""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878442000,1557878442000,33.42,C6P31E2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvoglnd7xx5r09846mur1d1p,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2dsbmQ3eHg1cjA5ODQ2bXVyMWQxcCIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.BPPEl9rPkaL3xUDIfb77iRqX4CLXAdu7U2TvTlTdUUo""}"
cjvogml7hxxl30984wgvnxyo4,cjvneotxz0luz0ctnf2kabe1h,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F4537e40d-52a0-1369-0149-27dbddacfe08-C6P33H1.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":69,""y"":411},{""x"":142,""y"":329},{""x"":272,""y"":257},{""x"":357,""y"":249},{""x"":426,""y"":216},{""x"":468,""y"":229},{""x"":574,""y"":204},{""x"":631,""y"":232},{""x"":680,""y"":212},{""x"":753,""y"":250},{""x"":828,""y"":233},{""x"":881,""y"":266},{""x"":912,""y"":260},{""x"":1021,""y"":325},{""x"":1057,""y"":304},{""x"":1091,""y"":325},{""x"":1187,""y"":339},{""x"":1065,""y"":359},{""x"":1003,""y"":425},{""x"":952,""y"":424},{""x"":911,""y"":454},{""x"":837,""y"":466},{""x"":784,""y"":482},{""x"":713,""y"":495},{""x"":632,""y"":472},{""x"":547,""y"":519},{""x"":468,""y"":506},{""x"":388,""y"":537},{""x"":287,""y"":485},{""x"":222,""y"":493},{""x"":154,""y"":445}]}],""classification"":""healthy""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878486000,1557878486000,41.906,C6P33H1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvogml7hxxl30984wgvnxyo4,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2dtbDdoeHhsMzA5ODR3Z3ZueHlvNCIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.w1LFFajbNw0FanQbJr-UkKe7OBR7WJl97Mx6hn0EDw0""}"
cjvognalyybtr0a70t2ku4jqs,cjvneotxz0lv30ctng14whsfx,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2Fb73425c8-6af5-662b-2234-7656d365f474-C6P34E1.jpg,"{""Leaf"":[{""state"":""unhealthy"",""geometry"":[{""x"":382,""y"":345},{""x"":539,""y"":290},{""x"":666,""y"":259},{""x"":784,""y"":253},{""x"":856,""y"":229},{""x"":919,""y"":242},{""x"":1034,""y"":237},{""x"":1118,""y"":243},{""x"":1275,""y"":211},{""x"":1280,""y"":382},{""x"":1192,""y"":424},{""x"":1150,""y"":462},{""x"":1047,""y"":442},{""x"":962,""y"":457},{""x"":857,""y"":457},{""x"":754,""y"":431},{""x"":685,""y"":447},{""x"":569,""y"":414},{""x"":487,""y"":390},{""x"":427,""y"":392}]}],""classification"":""rust_level_1""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878519000,1557878519000,30.622,C6P34E1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvognalyybtr0a70t2ku4jqs,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2duYWx5eWJ0cjBhNzB0Mmt1NGpxcyIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.78rkNECmzXoSenu-tFWLwKoOTB4D8d3kYP2RojgcaDI""}"
cjvognz4sy0xr0804r6gx5omz,cjvneotxz0lv70ctnedgo98oc,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2Fd38fb0ff-8e79-95a6-a3c9-4a7010fc1d76-C6P34E2.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":345,""y"":300},{""x"":569,""y"":259},{""x"":751,""y"":250},{""x"":972,""y"":215},{""x"":1109,""y"":180},{""x"":1204,""y"":202},{""x"":1277,""y"":243},{""x"":1270,""y"":315},{""x"":1225,""y"":324},{""x"":1174,""y"":310},{""x"":1115,""y"":346},{""x"":1043,""y"":365},{""x"":1013,""y"":393},{""x"":949,""y"":423},{""x"":891,""y"":418},{""x"":849,""y"":445},{""x"":778,""y"":445},{""x"":712,""y"":451},{""x"":656,""y"":435},{""x"":610,""y"":438},{""x"":553,""y"":414},{""x"":447,""y"":376},{""x"":369,""y"":332}]}],""classification"":""healthy""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878551000,1557878551000,29.685,C6P34E2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvognz4sy0xr0804r6gx5omz,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2duejRzeTB4cjA4MDRyNmd4NW9teiIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.b9UtaWkvqYRJyM6DPDeezPJezntbv90uGg1kBG3WoEM""}"
cjvogosnmy31e0828qsiniy9k,cjvneotxz0lvb0ctn5i90cuf4,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F6bc46845-75b4-42e6-2d6d-fbdde4502c97-C6P34H1.jpg,"{""Leaf"":[{""state"":""unhealthy"",""geometry"":[{""x"":241,""y"":266},{""x"":272,""y"":230},{""x"":313,""y"":204},{""x"":352,""y"":204},{""x"":407,""y"":185},{""x"":471,""y"":201},{""x"":567,""y"":172},{""x"":668,""y"":171},{""x"":737,""y"":201},{""x"":856,""y"":178},{""x"":931,""y"":243},{""x"":996,""y"":256},{""x"":1026,""y"":267},{""x"":1085,""y"":360},{""x"":1149,""y"":403},{""x"":1221,""y"":414},{""x"":1072,""y"":416},{""x"":1000,""y"":399},{""x"":945,""y"":416},{""x"":877,""y"":396},{""x"":823,""y"":394},{""x"":764,""y"":428},{""x"":652,""y"":420},{""x"":553,""y"":420},{""x"":480,""y"":383},{""x"":399,""y"":394},{""x"":280,""y"":329}]}],""classification"":""rust_level_1""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878589000,1557878589000,37.075,C6P34H1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvogosnmy31e0828qsiniy9k,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2dvc25teTMxZTA4Mjhxc2luaXk5ayIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30._eaDbON23t93ufC8V81poXH4VXMtNxUV6QpsavtHIl0""}"
cjvogpkh8xyds0795zfh7ptpk,cjvneotxz0lvf0ctn0ewu4a59,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F532f6303-d438-7828-42f3-5ace4d25e2ea-C6P34H2.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":212,""y"":401},{""x"":229,""y"":363},{""x"":250,""y"":318},{""x"":337,""y"":256},{""x"":378,""y"":232},{""x"":440,""y"":232},{""x"":535,""y"":199},{""x"":620,""y"":204},{""x"":727,""y"":202},{""x"":796,""y"":233},{""x"":887,""y"":243},{""x"":986,""y"":303},{""x"":1084,""y"":352},{""x"":1153,""y"":384},{""x"":1190,""y"":363},{""x"":1272,""y"":431},{""x"":1192,""y"":451},{""x"":1062,""y"":544},{""x"":955,""y"":550},{""x"":852,""y"":526},{""x"":767,""y"":526},{""x"":658,""y"":500},{""x"":615,""y"":513},{""x"":521,""y"":500},{""x"":467,""y"":523},{""x"":413,""y"":503},{""x"":386,""y"":509},{""x"":275,""y"":469},{""x"":215,""y"":434}]}],""classification"":""healthy""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878625000,1557878625000,34.92,C6P34H2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvogpkh8xyds0795zfh7ptpk,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2dwa2g4eHlkczA3OTV6Zmg3cHRwayIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.G1ad6SpH5J_IHfZwEdPTq9-hAmu744CfPKPLfSxTzVM""}"
cjvogqbivydl10a7011sd0u4h,cjvneotxz0lvj0ctn32de2rsv,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F11bc911a-1caf-c305-b03a-d744c943b16b-C6P35E1.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":47,""y"":327},{""x"":209,""y"":305},{""x"":362,""y"":280},{""x"":564,""y"":242},{""x"":675,""y"":221},{""x"":802,""y"":208},{""x"":860,""y"":209},{""x"":942,""y"":202},{""x"":1021,""y"":239},{""x"":1076,""y"":229},{""x"":1202,""y"":288},{""x"":1273,""y"":319},{""x"":1190,""y"":351},{""x"":1103,""y"":393},{""x"":1064,""y"":428},{""x"":993,""y"":476},{""x"":903,""y"":481},{""x"":837,""y"":530},{""x"":723,""y"":530},{""x"":658,""y"":540},{""x"":576,""y"":530},{""x"":439,""y"":502},{""x"":314,""y"":448},{""x"":143,""y"":390},{""x"":48,""y"":351}]}],""classification"":""healthy""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878660000,1557878660000,33.87,C6P35E1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvogqbivydl10a7011sd0u4h,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2dxYml2eWRsMTBhNzAxMXNkMHU0aCIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.LNJ4EvgdFScZfAluBlbxflcz9JjnKoIzk_QV7gACSdo""}"
cjvogr1tdy2no0804fp76wlfi,cjvneotxz0lvn0ctn12umddhb,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F3f29b3df-0dad-65bc-a125-83245ad55201-C6P35E2.jpg,"{""Leaf"":[{""state"":""unhealthy"",""geometry"":[{""x"":30,""y"":273},{""x"":243,""y"":192},{""x"":494,""y"":144},{""x"":569,""y"":151},{""x"":667,""y"":129},{""x"":737,""y"":140},{""x"":790,""y"":184},{""x"":869,""y"":246},{""x"":947,""y"":232},{""x"":1020,""y"":276},{""x"":1088,""y"":321},{""x"":1138,""y"":336},{""x"":1037,""y"":348},{""x"":972,""y"":406},{""x"":900,""y"":440},{""x"":784,""y"":458},{""x"":659,""y"":466},{""x"":560,""y"":465},{""x"":432,""y"":441},{""x"":211,""y"":368},{""x"":72,""y"":281}]}],""classification"":""rust_level_1""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878694000,1557878694000,32.987,C6P35E2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvogr1tdy2no0804fp76wlfi,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2dyMXRkeTJubzA4MDRmcDc2d2xmaSIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.qN38FW0UYRZZGmSe7SkUIkoDLuRF0vPtLcDvHJFq_rM""}"
cjvogsrnoy5ec0828hftqp72x,cjvneotxz0lvr0ctnar1v4qzm,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F537458e4-10f7-6c4f-97d3-098e9369371f-C6P35H1.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":139,""y"":230},{""x"":171,""y"":189},{""x"":249,""y"":154},{""x"":395,""y"":119},{""x"":555,""y"":123},{""x"":625,""y"":114},{""x"":696,""y"":134},{""x"":772,""y"":134},{""x"":914,""y"":195},{""x"":1043,""y"":267},{""x"":1144,""y"":351},{""x"":1235,""y"":392},{""x"":1101,""y"":396},{""x"":1011,""y"":459},{""x"":897,""y"":506},{""x"":805,""y"":486},{""x"":743,""y"":513},{""x"":659,""y"":498},{""x"":567,""y"":489},{""x"":505,""y"":459},{""x"":456,""y"":471},{""x"":341,""y"":400},{""x"":209,""y"":317}]}],""classification"":""healthy""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878775000,1557878775000,78.923,C6P35H1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvogsrnoy5ec0828hftqp72x,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2dzcm5veTVlYzA4MjhoZnRxcDcyeCIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.M32ItemkN1tUtQ82yM24dzCUfNz8mezBaIcAzYnkYi0""}"
cjvogu2qdyfs20a70gkvq00qj,cjvneotxz0lvv0ctn9882dm8h,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F24a23925-3f12-b71a-62a6-afda4c2f8dad-C6P35H2.jpg,"{""Leaf"":[{""state"":""unhealthy"",""geometry"":[{""x"":7,""y"":311},{""x"":142,""y"":222},{""x"":314,""y"":131},{""x"":376,""y"":130},{""x"":424,""y"":122},{""x"":504,""y"":99},{""x"":581,""y"":109},{""x"":651,""y"":96},{""x"":757,""y"":126},{""x"":815,""y"":114},{""x"":912,""y"":133},{""x"":1034,""y"":196},{""x"":1119,""y"":243},{""x"":1195,""y"":271},{""x"":1245,""y"":276},{""x"":1174,""y"":301},{""x"":1112,""y"":351},{""x"":1064,""y"":396},{""x"":1003,""y"":420},{""x"":942,""y"":424},{""x"":866,""y"":471},{""x"":818,""y"":492},{""x"":750,""y"":524},{""x"":621,""y"":537},{""x"":485,""y"":516},{""x"":349,""y"":495},{""x"":164,""y"":427},{""x"":47,""y"":344}]}],""classification"":""rust_level_1""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878836000,1557878836000,58.843,C6P35H2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvogu2qdyfs20a70gkvq00qj,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2d1MnFkeWZzMjBhNzBna3ZxMDBxaiIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.yo330yjiUZ057ZvQcP18VhL2wZ_PkqjvmECnagQOxcU""}"
cjvoguxrcy78y0a08rq2nw952,cjvneotxz0lvz0ctn96h52x7w,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2Fb148bae4-1b75-ddeb-03a4-81adfd5a03e6-C6P36E1.jpg,"{""Leaf"":[{""state"":""healthy"",""geometry"":[{""x"":21,""y"":317},{""x"":134,""y"":225},{""x"":299,""y"":175},{""x"":337,""y"":161},{""x"":386,""y"":161},{""x"":494,""y"":150},{""x"":552,""y"":144},{""x"":591,""y"":160},{""x"":666,""y"":160},{""x"":709,""y"":181},{""x"":764,""y"":177},{""x"":805,""y"":211},{""x"":895,""y"":212},{""x"":951,""y"":273},{""x"":1037,""y"":288},{""x"":1120,""y"":328},{""x"":1034,""y"":373},{""x"":986,""y"":416},{""x"":908,""y"":428},{""x"":876,""y"":451},{""x"":805,""y"":444},{""x"":784,""y"":461},{""x"":723,""y"":452},{""x"":680,""y"":474},{""x"":634,""y"":469},{""x"":484,""y"":476},{""x"":338,""y"":445},{""x"":198,""y"":411},{""x"":75,""y"":369}]}],""classification"":""healthy""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878876000,1557878876000,39.041,C6P36E1.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvoguxrcy78y0a08rq2nw952,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2d1eHJjeTc4eTBhMDhycTJudzk1MiIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.-z-HVzFnqXd0CTQg4U9XPsyru8MqcE32xHqm8YvTU0k""}"
cjvogvzwgy5ot08040f7g1c0k,cjvneoty00lw30ctn1gxpduks,https://storage.googleapis.com/labelbox-193903.appspot.com/cjs5g735orqbe0b29ip8a1k1s%2F030c5c1d-2d65-56da-e53f-a4a54753c542-C6P36E2.jpg,"{""Leaf"":[{""state"":""unhealthy"",""geometry"":[{""x"":16,""y"":301},{""x"":144,""y"":154},{""x"":181,""y"":112},{""x"":321,""y"":78},{""x"":481,""y"":20},{""x"":523,""y"":0},{""x"":733,""y"":3},{""x"":835,""y"":44},{""x"":959,""y"":109},{""x"":1079,""y"":246},{""x"":1103,""y"":297},{""x"":1202,""y"":435},{""x"":1095,""y"":407},{""x"":888,""y"":386},{""x"":741,""y"":346},{""x"":601,""y"":366},{""x"":433,""y"":335},{""x"":269,""y"":303},{""x"":168,""y"":280},{""x"":30,""y"":328}]}],""classification"":""red_spider_mite""}",angelicaloor@espam.edu.ec,Coffe Leaves,1557878925000,1557878925000,46.822,C6P36E2.jpg,,,,,RoCoLe,[],https://image-segmentation-v4.labelbox.com?project=cjvnf0980ftry0a08ioornpjy&label=cjvogvzwgy5ot08040f7g1c0k,"{""Leaf"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2b2d2endneTVvdDA4MDQwZjdnMWMwayIsImNsYXNzTmFtZSI6IkxlYWYiLCJpYXQiOjE1NTgwNTg5NzcsImV4cCI6MTcxNTczODk3N30.gwvuqz1ieAIAl3Dw8e7I3jAOlxKDdku2C0AOUlrRR98""}"
